"state","puma5","msacmsa","pmsa","stab","msaname","pmsaname","pop2k","afact"
"24","01101","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",103811,1 
"24","01102","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",117042,1 
"24","01103","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",101990,1 
"24","01104","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",100992,1 
"24","01105","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",138755,1 
"24","01106","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",133467,1 
"24","01107","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",105458,1 
"24","01201","8872","0720","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Baltimore, MD (P)",128129,1 
"24","01202","8872","0720","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Baltimore, MD (P)",107469,1 
"24","01203","8872","0720","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Baltimore, MD (P)",128396,1 
"24","01204","8872","0720","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Baltimore, MD (P)",125662,1 
"24","01300","8872","0720","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Baltimore, MD (P)",40563,0.301 
"24","01300","9999"," ","MD","Non-metro"," ",94258,0.699 
"24","01400","9999"," ","MD","Non-metro"," ",155934,1 
"24","01500","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",74563,0.464 
"24","01500","9999"," ","MD","Non-metro"," ",86211,0.536 
"24","01600","8872","8840","MD","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",120546,1 
"25","00100","6320"," ","MA","Pittsfield, MA"," ",84699,0.709 
"25","00100","9999"," ","MA","Non-metro"," ",34702,0.291 
"25","00200","9999"," ","MA","Non-metro"," ",118963,1 
"25","00300","1122","2600","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Fitchburg-Leominster, MA (P)",142284,1 
"25","00400","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",103017,1 
"25","00500","1122","4560","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lowell, MA-NH (P)",185605,1 
"25","00600","1122","4560","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lowell, MA-NH (P)",105167,1 
"25","00700","1122","4160","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lawrence, MA-NH (P)",147079,1 
"25","00800","1122","4160","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lawrence, MA-NH (P)",117794,1 
"25","00900","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",107977,1 
"25","01000","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",111523,1 
"25","01100","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",120286,1 
"25","01200","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",118760,1 
"25","01300","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",106588,1 
"25","01400","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",108062,1 
"25","01500","1122","9240","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Worcester, MA-CT (P)",98528,0.924 
"25","01500","9999"," ","MA","Non-metro"," ",8115,0.076 
"25","01600","8000"," ","MA","Springfield, MA"," ",101426,1 
"25","01700","8000"," ","MA","Springfield, MA"," ",110485,1 
"25","01800","8000"," ","MA","Springfield, MA"," ",114822,1 
"25","01900","8000"," ","MA","Springfield, MA"," ",152082,1 
"25","02000","8000"," ","MA","Springfield, MA"," ",113117,1 
"25","02100","1122","9240","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Worcester, MA-CT (P)",118157,0.986 
"25","02100","9999"," ","MA","Non-metro"," ",1737,0.014 
"25","02200","1122","9240","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Worcester, MA-CT (P)",113178,1 
"25","02300","1122","9240","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Worcester, MA-CT (P)",172648,1 
"25","02400","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",103393,1 
"25","02500","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",103280,1 
"25","02600","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",104071,1 
"25","02700","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",189150,1 
"25","02800","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",107421,1 
"25","02900","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",100666,1 
"25","03000","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",112105,1 
"25","03100","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",115515,1 
"25","03200","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",101355,1 
"25","03301","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",105352,1 
"25","03302","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",129578,1 
"25","03303","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",121523,1 
"25","03304","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",110606,1 
"25","03305","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",122082,1 
"25","03400","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",140936,1 
"25","03500","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",105669,1 
"25","03600","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",102078,1 
"25","03700","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",123500,1 
"25","03800","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",114087,1 
"25","03900","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",150643,1 
"25","04000","1122","1200","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Brockton, MA (P)",113352,1 
"25","04100","1122","1200","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Brockton, MA (P)",142107,1 
"25","04200","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",108350,1 
"25","04300","6480"," ","MA","Providence-Fall River-Warwick, RI-MA"," ",108709,1 
"25","04400","6480"," ","MA","Providence-Fall River-Warwick, RI-MA"," ",124355,1 
"25","04500","1122","5400","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","New Bedford, MA (P)",175198,1 
"25","04600","1122","1120","MA","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",150478,1 
"25","04700","0740"," ","MA","Barnstable-Yarmouth, MA"," ",18419,0.18 
"25","04700","9999"," ","MA","Non-metro"," ",84155,0.82 
"25","04800","0740"," ","MA","Barnstable-Yarmouth, MA"," ",144163,1 
"26","00100","9999"," ","MI","Non-metro"," ",104115,1 
"26","00200","9999"," ","MI","Non-metro"," ",108568,1 
"26","00300","9999"," ","MI","Non-metro"," ",104933,1 
"26","00400","9999"," ","MI","Non-metro"," ",142170,1 
"26","00500","9999"," ","MI","Non-metro"," ",141199,1 
"26","00600","9999"," ","MI","Non-metro"," ",117745,1 
"26","00700","9999"," ","MI","Non-metro"," ",138892,1 
"26","00800","6960"," ","MI","Saginaw-Bay City-Midland, MI"," ",193031,1 
"26","00900","6960"," ","MI","Saginaw-Bay City-Midland, MI"," ",210039,1 
"26","01000","9999"," ","MI","Non-metro"," ",136888,1 
"26","01100","9999"," ","MI","Non-metro"," ",178104,1 
"26","01200","3000"," ","MI","Grand Rapids-Muskegon-Holland, MI"," ",170200,1 
"26","01300","3000"," ","MI","Grand Rapids-Muskegon-Holland, MI"," ",197800,1 
"26","01401","3000"," ","MI","Grand Rapids-Muskegon-Holland, MI"," ",137858,1 
"26","01402","3000"," ","MI","Grand Rapids-Muskegon-Holland, MI"," ",106419,1 
"26","01403","3000"," ","MI","Grand Rapids-Muskegon-Holland, MI"," ",132258,1 
"26","01500","3000"," ","MI","Grand Rapids-Muskegon-Holland, MI"," ",238314,1 
"26","01600","9999"," ","MI","Non-metro"," ",139298,1 
"26","01700","3000"," ","MI","Grand Rapids-Muskegon-Holland, MI"," ",105665,0.651 
"26","01700","9999"," ","MI","Non-metro"," ",56755,0.349 
"26","01800","4040"," ","MI","Lansing-East Lansing, MI"," ",119128,1 
"26","01900","4040"," ","MI","Lansing-East Lansing, MI"," ",164999,1 
"26","02000","4040"," ","MI","Lansing-East Lansing, MI"," ",163601,1 
"26","02100","9999"," ","MI","Non-metro"," ",122784,1 
"26","02200","2162","2640","MI","Detroit-Ann Arbor-Flint, MI (C)","Flint, MI (P)",124943,1 
"26","02301","2162","2640","MI","Detroit-Ann Arbor-Flint, MI (C)","Flint, MI (P)",115033,1 
"26","02302","2162","2640","MI","Detroit-Ann Arbor-Flint, MI (C)","Flint, MI (P)",196165,0.732 
"26","02302","9999"," ","MI","Non-metro"," ",71687,0.268 
"26","02400","0870"," ","MI","Benton Harbor, MI"," ",162453,1 
"26","02501","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",153041,1 
"26","02502","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",189407,1 
"26","02503","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",163075,1 
"26","02504","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",159595,1 
"26","02505","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",149494,1 
"26","02506","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",175066,1 
"26","02507","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",100583,1 
"26","02508","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",103895,1 
"26","02601","3720"," ","MI","Kalamazoo-Battle Creek, MI"," ",126509,1 
"26","02602","3720"," ","MI","Kalamazoo-Battle Creek, MI"," ",188357,1 
"26","02700","9999"," ","MI","Non-metro"," ",159313,1 
"26","02800","3720"," ","MI","Kalamazoo-Battle Creek, MI"," ",137985,1 
"26","02900","3520"," ","MI","Jackson, MI"," ",158422,1 
"26","03000","2162","0440","MI","Detroit-Ann Arbor-Flint, MI (C)","Ann Arbor, MI (P)",98890,0.68 
"26","03000","9999"," ","MI","Non-metro"," ",46527,0.32 
"26","03100","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",145945,1 
"26","03200","2162","0440","MI","Detroit-Ann Arbor-Flint, MI (C)","Ann Arbor, MI (P)",114024,1 
"26","03300","2162","0440","MI","Detroit-Ann Arbor-Flint, MI (C)","Ann Arbor, MI (P)",208871,1 
"26","03400","2162","0440","MI","Detroit-Ann Arbor-Flint, MI (C)","Ann Arbor, MI (P)",156951,1 
"26","03500","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",252139,1 
"26","03600","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",100545,1 
"26","03701","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",135164,1 
"26","03702","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",109229,1 
"26","03703","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",110661,1 
"26","03704","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",123014,1 
"26","03705","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",114180,1 
"26","03706","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",117061,1 
"26","03707","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",104526,1 
"26","03708","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",137435,1 
"26","03801","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",101676,1 
"26","03802","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",207661,1 
"26","03803","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",164885,1 
"26","03804","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",114440,1 
"26","03805","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",125599,1 
"26","03806","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",165815,1 
"26","03807","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",129271,1 
"26","03900","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",124471,1 
"26","04000","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",138247,1 
"26","04101","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",153913,1 
"26","04102","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",152716,1 
"26","04103","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",105960,1 
"26","04104","2162","2160","MI","Detroit-Ann Arbor-Flint, MI (C)","Detroit, MI (P)",112842,1 
"27","00100","2520"," ","MN","Fargo-Moorhead, ND-MN"," ",51229,0.367 
"27","00100","2985"," ","MN","Grand Forks, ND-MN"," ",31369,0.225 
"27","00100","9999"," ","MN","Non-metro"," ",57103,0.409 
"27","00200","9999"," ","MN","Non-metro"," ",106161,1 
"27","00300","9999"," ","MN","Non-metro"," ",101723,1 
"27","00400","2240"," ","MN","Duluth-Superior, MN-WI"," ",200528,1 
"27","00500","9999"," ","MN","Non-metro"," ",165927,1 
"27","00600","9999"," ","MN","Non-metro"," ",102672,1 
"27","00700","9999"," ","MN","Non-metro"," ",113785,1 
"27","00800","6980"," ","MN","St. Cloud, MN"," ",167392,1 
"27","00900","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",226791,1 
"27","01001","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",164999,1 
"27","01002","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",133085,1 
"27","01100","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",159703,1 
"27","01201","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",145567,1 
"27","01202","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",105747,1 
"27","01203","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",104590,1 
"27","01301","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",133155,1 
"27","01302","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",124081,1 
"27","01303","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",125382,1 
"27","01401","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",105079,1 
"27","01402","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",186407,1 
"27","01403","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",107147,1 
"27","01404","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",106200,1 
"27","01405","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",108696,1 
"27","01406","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",120053,1 
"27","01501","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",165028,1 
"27","01502","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",122123,1 
"27","01601","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",101057,1 
"27","01602","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",122827,1 
"27","01700","5120"," ","MN","Minneapolis-St. Paul, MN-WI"," ",201130,1 
"27","01800","9999"," ","MN","Non-metro"," ",131255,1 
"27","01900","9999"," ","MN","Non-metro"," ",107815,1 
"27","02000","9999"," ","MN","Non-metro"," ",105238,1 
"27","02100","9999"," ","MN","Non-metro"," ",126218,1 
"27","02200","3870"," ","MN","La Crosse, WI-MN"," ",19718,0.175 
"27","02200","9999"," ","MN","Non-metro"," ",92717,0.825 
"27","02300","6820"," ","MN","Rochester, MN"," ",124277,1 
"27","02400","9999"," ","MN","Non-metro"," ",122598,1 
"27","02500","9999"," ","MN","Non-metro"," ",122907,1 
"28","00100","4920"," ","MS","Memphis, TN-AR-MS"," ",107199,1 
"28","00200","9999"," ","MS","Non-metro"," ",102589,1 
"28","00300","9999"," ","MS","Non-metro"," ",102047,1 
"28","00400","9999"," ","MS","Non-metro"," ",127843,1 
"28","00500","9999"," ","MS","Non-metro"," ",109610,1 
"28","00600","9999"," ","MS","Non-metro"," ",103610,1 
"28","00700","9999"," ","MS","Non-metro"," ",109194,1 
"28","00800","9999"," ","MS","Non-metro"," ",103285,1 
"28","00900","9999"," ","MS","Non-metro"," ",104481,1 
"28","01000","9999"," ","MS","Non-metro"," ",112148,1 
"28","01100","9999"," ","MS","Non-metro"," ",128407,1 
"28","01200","9999"," ","MS","Non-metro"," ",112378,1 
"28","01300","3560"," ","MS","Jackson, MS"," ",115327,1 
"28","01400","3560"," ","MS","Jackson, MS"," ",183723,1 
"28","01500","3560"," ","MS","Jackson, MS"," ",141751,1 
"28","01600","9999"," ","MS","Non-metro"," ",108256,1 
"28","01700","9999"," ","MS","Non-metro"," ",157760,1 
"28","01800","9999"," ","MS","Non-metro"," ",111611,1 
"28","01900","3285"," ","MS","Hattiesburg, MS"," ",111674,1 
"28","02000","9999"," ","MS","Non-metro"," ",146390,1 
"28","02100","0920"," ","MS","Biloxi-Gulfport-Pascagoula, MS"," ",42967,0.346 
"28","02100","9999"," ","MS","Non-metro"," ",81387,0.654 
"28","02200","0920"," ","MS","Biloxi-Gulfport-Pascagoula, MS"," ",189601,1 
"28","02300","0920"," ","MS","Biloxi-Gulfport-Pascagoula, MS"," ",131420,1 
"29","00100","9999"," ","MO","Non-metro"," ",109115,1 
"29","00200","7000"," ","MO","St. Joseph, MO"," ",102490,1 
"29","00300","9999"," ","MO","Non-metro"," ",105158,1 
"29","00400","9999"," ","MO","Non-metro"," ",102376,1 
"29","00500","9999"," ","MO","Non-metro"," ",179725,1 
"29","00600","1740"," ","MO","Columbia, MO"," ",135454,1 
"29","00700","9999"," ","MO","Non-metro"," ",130140,1 
"29","00800","3760"," ","MO","Kansas City, MO-KS"," ",158131,1 
"29","00901","3760"," ","MO","Kansas City, MO-KS"," ",180150,1 
"29","00902","3760"," ","MO","Kansas City, MO-KS"," ",176938,1 
"29","01001","3760"," ","MO","Kansas City, MO-KS"," ",118635,1 
"29","01002","3760"," ","MO","Kansas City, MO-KS"," ",105662,1 
"29","01003","3760"," ","MO","Kansas City, MO-KS"," ",114495,1 
"29","01004","3760"," ","MO","Kansas City, MO-KS"," ",102753,1 
"29","01100","3760"," ","MO","Kansas City, MO-KS"," ",113288,1 
"29","01200","9999"," ","MO","Non-metro"," ",163803,1 
"29","01300","9999"," ","MO","Non-metro"," ",153602,1 
"29","01400","9999"," ","MO","Non-metro"," ",138207,1 
"29","01500","7040"," ","MO","St. Louis, MO-IL"," ",157276,1 
"29","01601","7040"," ","MO","St. Louis, MO-IL"," ",142422,1 
"29","01602","7040"," ","MO","St. Louis, MO-IL"," ",141461,1 
"29","01701","7040"," ","MO","St. Louis, MO-IL"," ",130072,1 
"29","01702","7040"," ","MO","St. Louis, MO-IL"," ",135192,1 
"29","01703","7040"," ","MO","St. Louis, MO-IL"," ",118417,1 
"29","01704","7040"," ","MO","St. Louis, MO-IL"," ",108842,1 
"29","01705","7040"," ","MO","St. Louis, MO-IL"," ",119318,1 
"29","01706","7040"," ","MO","St. Louis, MO-IL"," ",114732,1 
"29","01707","7040"," ","MO","St. Louis, MO-IL"," ",160962,1 
"29","01708","7040"," ","MO","St. Louis, MO-IL"," ",128780,1 
"29","01801","7040"," ","MO","St. Louis, MO-IL"," ",111779,1 
"29","01802","7040"," ","MO","St. Louis, MO-IL"," ",100814,1 
"29","01803","7040"," ","MO","St. Louis, MO-IL"," ",135596,1 
"29","01900","7040"," ","MO","St. Louis, MO-IL"," ",198099,1 
"29","02000","9999"," ","MO","Non-metro"," ",194834,1 
"29","02100","9999"," ","MO","Non-metro"," ",126811,1 
"29","02200","9999"," ","MO","Non-metro"," ",109970,1 
"29","02300","9999"," ","MO","Non-metro"," ",119490,1 
"29","02400","7920"," ","MO","Springfield, MO"," ",174145,1 
"29","02500","7920"," ","MO","Springfield, MO"," ",151576,1 
"29","02600","9999"," ","MO","Non-metro"," ",167179,1 
"29","02700","3710"," ","MO","Joplin, MO"," ",157322,1 
"30","00100","9999"," ","MT","Non-metro"," ",130042,1 
"30","00200","3040"," ","MT","Great Falls, MT"," ",80357,0.551 
"30","00200","9999"," ","MT","Non-metro"," ",65522,0.449 
"30","00300","9999"," ","MT","Non-metro"," ",135473,1 
"30","00400","0880"," ","MT","Billings, MT"," ",129352,1 
"30","00500","9999"," ","MT","Non-metro"," ",101510,1 
"30","00600","9999"," ","MT","Non-metro"," ",124183,1 
"30","00700","5140"," ","MT","Missoula, MT"," ",95802,0.706 
"30","00700","9999"," ","MT","Non-metro"," ",39954,0.294 
"31","00100","9999"," ","NE","Non-metro"," ",116811,1 
"31","00200","7720"," ","NE","Sioux City, IA-NE"," ",20253,0.107 
"31","00200","9999"," ","NE","Non-metro"," ",169734,0.893 
"31","00300","9999"," ","NE","Non-metro"," ",104263,1 
"31","00400","9999"," ","NE","Non-metro"," ",107635,1 
"31","00500","9999"," ","NE","Non-metro"," ",113556,1 
"31","00600","9999"," ","NE","Non-metro"," ",143436,1 
"31","00701","5920"," ","NE","Omaha, NE-IA"," ",44875,0.445 
"31","00701","9999"," ","NE","Non-metro"," ",55990,0.555 
"31","00702","5920"," ","NE","Omaha, NE-IA"," ",120834,1 
"31","00801","4360"," ","NE","Lincoln, NE"," ",138439,1 
"31","00802","4360"," ","NE","Lincoln, NE"," ",111852,1 
"31","00901","5920"," ","NE","Omaha, NE-IA"," ",128997,1 
"31","00902","5920"," ","NE","Omaha, NE-IA"," ",118996,1 
"31","00903","5920"," ","NE","Omaha, NE-IA"," ",106720,1 
"31","00904","5920"," ","NE","Omaha, NE-IA"," ",108872,1 
"32","00100","6720"," ","NV","Reno, NV"," ",159006,1 
"32","00200","6720"," ","NV","Reno, NV"," ",180480,1 
"32","00300","4120"," ","NV","Las Vegas, NV-AZ"," ",32485,0.215 
"32","00300","9999"," ","NV","Non-metro"," ",118905,0.785 
"32","00400","9999"," ","NV","Non-metro"," ",131616,1 
"32","00501","4120"," ","NV","Las Vegas, NV-AZ"," ",110470,1 
"32","00502","4120"," ","NV","Las Vegas, NV-AZ"," ",102681,1 
"32","00503","4120"," ","NV","Las Vegas, NV-AZ"," ",113878,1 
"32","00504","4120"," ","NV","Las Vegas, NV-AZ"," ",140052,1 
"32","00505","4120"," ","NV","Las Vegas, NV-AZ"," ",115608,1 
"32","00506","4120"," ","NV","Las Vegas, NV-AZ"," ",109653,1 
"32","00507","4120"," ","NV","Las Vegas, NV-AZ"," ",110870,1 
"32","00508","4120"," ","NV","Las Vegas, NV-AZ"," ",135478,1 
"32","00509","4120"," ","NV","Las Vegas, NV-AZ"," ",137362,1 
"32","00510","4120"," ","NV","Las Vegas, NV-AZ"," ",121992,1 
"32","00511","4120"," ","NV","Las Vegas, NV-AZ"," ",177721,1 
"33","00100","9999"," ","NH","Non-metro"," ",114854,1 
"33","00200","9999"," ","NH","Non-metro"," ",112944,1 
"33","00300","1122","6450","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Portsmouth-Rochester, NH-ME (P)",104947,0.935 
"33","00300","9999"," ","NH","Non-metro"," ",7286,0.065 
"33","00400","1122","4760","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Manchester, NH (P)",16564,0.134 
"33","00400","9999"," ","NH","Non-metro"," ",106708,0.866 
"33","00500","9999"," ","NH","Non-metro"," ",114283,1 
"33","00600","1122","4760","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Manchester, NH (P)",7776,0.07 
"33","00600","1122","5350","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Nashua, NH (P)",74056,0.668 
"33","00600","9999"," ","NH","Non-metro"," ",28993,0.262 
"33","00700","1122","4160","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lawrence, MA-NH (P)",44730,0.415 
"33","00700","1122","4760","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Manchester, NH (P)",63121,0.585 
"33","00800","1122","4760","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Manchester, NH (P)",107006,1 
"33","00900","1122","5350","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Nashua, NH (P)",116893,1 
"33","01000","1122","4160","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lawrence, MA-NH (P)",76476,0.747 
"33","01000","1122","4560","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lowell, MA-NH (P)",10914,0.107 
"33","01000","1122","4760","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Manchester, NH (P)",3911,0.038 
"33","01000","9999"," ","NH","Non-metro"," ",11019,0.108 
"33","01100","1122","1120","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Boston, MA-NH (P)",8778,0.077 
"33","01100","1122","4160","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Lawrence, MA-NH (P)",10151,0.09 
"33","01100","1122","6450","NH","Boston-Worcester-Lawrence, MA-NH-ME-CT (C)","Portsmouth-Rochester, NH-ME (P)",94376,0.833 
"34","00101","6162","0560","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Atlantic-Cape May, NJ (P)",114098,1 
"34","00102","6162","0560","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Atlantic-Cape May, NJ (P)",138454,1 
"34","00200","6162","0560","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Atlantic-Cape May, NJ (P)",102326,1 
